,Unnamed: 0.1,Unnamed: 0,index,country,month,name,artists,borda_score,origin_country
329,3799,329,62002,IL,2023-10,עזבת ת'בית,"Peled, Nastia Rod",557,IL
330,580,330,63705,IN,2023-10,Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",695,IN
331,3801,331,63750,IN,2023-10,Tu hai kahan,AUR,688,PK
332,3820,332,63711,IN,2023-10,Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Dulquer Salmaan",674,IN
333,3831,333,63736,IN,2023-10,One Love,Shubh,651,IN
334,3870,334,63744,IN,2023-10,Softly,"Karan Aujla, Ikky",611,IN
335,3832,335,63707,IN,2023-10,Cheques,Shubh,607,IN
336,3888,336,63727,IN,2023-10,Mahiye Jinna Sohna,Darshan Raval,584,IN
337,581,337,63712,IN,2023-10,Hukum - Thalaivar Alappara,"Anirudh Ravichander, Super Subu",549,IN
338,3892,338,63758,IN,2023-10,With You,AP Dhillon,544,CA
339,3897,339,63714,IN,2023-10,"Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")","Vishal Mishra, Rashmeet Kaur",522,IN
340,3913,340,65459,IS,2023-10,Skína,"PATRi!K, Luigi",698,GB
341,3922,341,65438,IS,2023-10,Krumla,ICEGUYS,688,IS
342,3923,342,65454,IS,2023-10,Rúlletta,ICEGUYS,664,IS
343,3941,343,65422,IS,2023-10,Dvel ég í draumahöll,Hafdís Huld,647,IS
344,3924,344,65464,IS,2023-10,Stingið henni í steininn,ICEGUYS,636,IS
345,680,345,65435,IS,2023-10,IDGAF (feat. Yeat),"Drake, Yeat",622,CA
346,1028,346,65451,IS,2023-10,Prada,"cassö, RAYE, D-Block Europe",618,GB
347,3942,347,65440,IS,2023-10,Litlar stjörnur,Hafdís Huld,588,IS
348,14,348,65476,IS,2023-10,greedy,Tate McRae,557,CA
349,537,349,65449,IS,2023-10,Paint The Town Red,Doja Cat,554,US
350,3980,350,67919,IT,2023-10,"EVERYDAY (feat. Shiva, ANNA, Geolier)","Takagi & Ketra, Shiva, ANNA, Geolier",700,IT
351,3984,351,67913,IT,2023-10,Cadillac (feat. Artie 5ive),"Boro, Artie 5ive, Andry The Hitmaker",686,IT
352,3988,352,67936,IT,2023-10,MILANO,"BIA, Sfera Ebbasta, Fivio Foreign",661,US
353,3990,353,67930,IT,2023-10,Insta Lova,"Marracash, Guè",649,IT
354,826,354,67954,IT,2023-10,Si No Estás,iñigo quintero,647,ES
355,3996,355,67945,IT,2023-10,Papaya,VillaBanks,641,IT
356,3998,356,67915,IT,2023-10,Che t'o dico a fa',Angelina Mango,616,IT
357,4001,357,67965,IT,2023-10,VETRI NERI,"AVA, ANNA, Capo Plaza",590,US
358,4003,358,67904,IT,2023-10,"BON TON (feat. Lazza, Blanco, Sfera Ebbasta & Michelangelo)","Drillionaire, Lazza, BLANCO, Sfera Ebbasta, Michelangelo",572,IT
359,4005,359,67898,IT,2023-10,ABC (feat. Bello Figo),"Slings, Bello Figo",548,IT
360,4006,360,70154,JP,2023-10,Show,Ado,700,JP
361,4010,361,70152,JP,2023-10,SPECIALZ,King Gnu,686,JP
362,174,362,70153,JP,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",666,KR
363,4016,363,70168,JP,2023-10,アイドル,YOASOBI,661,JP
364,4017,364,70175,JP,2023-10,勇者,YOASOBI,647,JP
365,4026,365,70187,JP,2023-10,青のすみか,Tatsuya Kitani,622,JP
366,4028,366,70165,JP,2023-10,rendez-vous,shy taupe,621,JP
367,4031,367,70140,JP,2023-10,Hana,Fujii Kaze,605,JP
368,4033,368,70142,JP,2023-10,Kaiju no Hanauta,Vaundy,586,JP
369,4043,369,70171,JP,2023-10,ダンスホール,Mrs. GREEN APPLE,572,JP
370,175,370,71514,KR,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",700,KR
371,176,371,71456,KR,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",686,KR
372,4128,372,71492,KR,2023-10,Like Crazy,Jimin,669,KR
373,4129,373,71493,KR,2023-10,Like Crazy (English Version),Jimin,644,KR
374,4130,374,71513,KR,2023-10,Set Me Free Pt.2,Jimin,615,KR
375,4453,375,71497,KR,2023-10,Love Me Again,V,609,KR
376,4607,376,71494,KR,2023-10,London Boy,Lim Young Woong,594,KR
377,4608,377,71469,KR,2023-10,Do or Die,Lim Young Woong,586,KR
378,4454,378,71515,KR,2023-10,Slow Dancing,V,570,KR
379,4609,379,71483,KR,2023-10,Grain of Sand,Lim Young Woong,558,KR
380,4622,380,73233,KZ,2023-10,Привет,Bakr,697,LY
381,4661,381,73235,KZ,2023-10,Расстояние,"Ulukmanapo, Bakr",689,KG
382,4623,382,73231,KZ,2023-10,Очи,Bakr,667,LY
383,4673,383,73241,KZ,2023-10,Чина,Irina Kairatovna,663,KZ
384,4677,384,73218,KZ,2023-10,Алмата-Семей,Bonapart,624,KZ
385,4688,385,73227,KZ,2023-10,Мурашки,V $ X V PRiNCE,623,RU
386,4624,386,73236,KZ,2023-10,Сирень,Bakr,612,LY
387,177,387,73209,KZ,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",611,KR
388,538,388,73206,KZ,2023-10,Paint The Town Red,Doja Cat,606,US
389,4625,389,73220,KZ,2023-10,Вредина,Bakr,577,LY
390,471,390,74878,LT,2023-10,Strangers,Kenya Grace,700,GB
391,15,391,74892,LT,2023-10,greedy,Tate McRae,673,CA
392,1029,392,74868,LT,2023-10,Prada,"cassö, RAYE, D-Block Europe",654,GB
393,2444,393,74897,LT,2023-10,Царица,ANNA ASTI,649,RU
394,539,394,74864,LT,2023-10,Paint The Town Red,Doja Cat,644,US
395,4690,395,74828,LT,2023-10,Apkabink,Jessica Shy,636,LT
396,4740,396,74831,LT,2023-10,BIZNIS,Proflame,609,LT
397,681,397,74844,LT,2023-10,IDGAF (feat. Yeat),"Drake, Yeat",600,CA
398,178,398,74872,LT,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",581,KR
399,179,399,74826,LT,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",570,KR
400,827,400,76984,LU,2023-10,Si No Estás,iñigo quintero,700,ES
401,16,401,77001,LU,2023-10,greedy,Tate McRae,686,CA
402,472,402,76987,LU,2023-10,Strangers,Kenya Grace,671,GB
403,1166,403,76938,LU,2023-10,Casanova,"Soolking, Gazo",653,DZ
404,540,404,76974,LU,2023-10,Paint The Town Red,Doja Cat,646,US
405,3111,405,76975,LU,2023-10,Petit génie,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",616,FR
406,656,406,76996,LU,2023-10,Water,Tyla,614,GB
407,979,407,76995,LU,2023-10,Vois sur ton chemin - Techno Mix,BENNETT,610,US
408,1155,408,76945,LU,2023-10,Daylight,David Kushner,588,US
409,1179,409,76992,LU,2023-10,Tattoo,Loreen,562,SE
410,473,410,79561,LV,2023-10,Strangers,Kenya Grace,700,GB
411,541,411,79543,LV,2023-10,Paint The Town Red,Doja Cat,679,US
412,17,412,79578,LV,2023-10,greedy,Tate McRae,667,CA
413,682,413,79527,LV,2023-10,IDGAF (feat. Yeat),"Drake, Yeat",665,CA
414,1030,414,79546,LV,2023-10,Prada,"cassö, RAYE, D-Block Europe",643,GB
415,1156,415,79512,LV,2023-10,Daylight,David Kushner,612,US
416,2478,416,79577,LV,2023-10,fukumean,Gunna,609,US
417,2943,417,79576,LV,2023-10,ecstacy (slowed),SUICIDAL-IDOL,581,US
418,599,418,79535,LV,2023-10,My Love Mine All Mine,Mitski,562,US
419,4745,419,79564,LV,2023-10,Sweater Weather,The Neighbourhood,539,US
420,4751,420,81959,MA,2023-10,3DABI,Draganov,697,MA
421,4762,421,82014,MA,2023-10,ZIGZAG,Bo9al,677,MA
422,4764,422,81995,MA,2023-10,SEYA,"GIMS, Morad, SativaMusic",673,FR
423,4837,423,81972,MA,2023-10,Dawk Lya,Snor,655,MA
424,4848,424,82018,MA,2023-10,ماما,Inkonnu,638,MA
425,4850,425,82016,MA,2023-10,Zarzour,Lartiste,613,FR
426,180,426,81999,MA,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",594,KR
427,4455,427,81983,MA,2023-10,Love Me Again,V,593,KR
428,4852,428,81979,MA,2023-10,KIF KIF,Lbenj,589,MA
429,4858,429,81976,MA,2023-10,Hyati,Duke,580,US
430,3280,430,83759,MX,2023-10,Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",700,MX
431,3314,431,83733,MX,2023-10,LADY GAGA,"Peso Pluma, Gabito Ballesteros, Junior H",676,MX
432,4863,432,83721,MX,2023-10,ELOVRGA,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",649,US
433,1274,433,83752,MX,2023-10,PERRO NEGRO,"Bad Bunny, Feid",644,PR
434,4866,434,83777,MX,2023-10,Y LLORO,Junior H,633,MX
435,1275,435,83742,MX,2023-10,MONACO,Bad Bunny,609,PR
436,1928,436,83757,MX,2023-10,QLONA,"KAROL G, Peso Pluma",607,CO
437,1845,437,83766,MX,2023-10,Según Quién,"Maluma, Carin Leon",606,CO
438,2325,438,83720,MX,2023-10,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",576,MX
439,2763,439,83756,MX,2023-10,Primera Cita,Carin Leon,558,MX
440,181,440,85359,MY,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",696,KR
441,18,441,85384,MY,2023-10,greedy,Tate McRae,682,CA
442,3616,442,85336,MY,2023-10,Jiwa Yang Bersedih,Ghea Indrawari,669,ID
443,600,443,85340,MY,2023-10,My Love Mine All Mine,Mitski,666,US
444,3624,444,85371,MY,2023-10,Tak Segampang Itu,Anggi Marito,633,ID
445,182,445,85311,MY,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",622,KR
446,384,446,85322,MY,2023-10,Cruel Summer,Taylor Swift,604,US
447,4879,447,85337,MY,2023-10,Kill Bill,SZA,556,US
448,4894,448,85381,MY,2023-10,You & Me,JENNIE,550,KR
449,4928,449,85352,MY,2023-10,Pujaanku (feat. Aisyah Aziz),"Masdo, Aisyah Aziz",547,MY
450,4929,450,87023,NG,2023-10,BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale),"ODUMODUBLVCK, Bloody Civilian, Wale",693,NG
451,4946,451,87062,NG,2023-10,Oscroh (Pepperline),Shallipopi,669,NG
452,4960,452,87028,NG,2023-10,City Boys,Burna Boy,656,NG
453,4966,453,87049,NG,2023-10,Lonely At The Top,Asake,641,NG
454,4977,454,87059,NG,2023-10,Ngozi,"Crayon, Ayra Starr",617,US
455,4979,455,87020,NG,2023-10,Ask About Me,Mohbad,594,NG
456,4930,456,87046,NG,2023-10,KUBOLOR (feat. Amaarae),"ODUMODUBLVCK, Amaarae",583,NG
457,4980,457,87067,NG,2023-10,Pidgin & English,Bnxn,565,NG
458,4947,458,87082,NG,2023-10,Things on Things,Shallipopi,549,NG
459,4931,459,87027,NG,2023-10,COMMEND,ODUMODUBLVCK,527,NG
460,1276,460,88916,NI,2023-10,MONACO,Bad Bunny,695,PR
461,1846,461,88935,NI,2023-10,Según Quién,"Maluma, Carin Leon",688,CO
462,1277,462,88926,NI,2023-10,PERRO NEGRO,"Bad Bunny, Feid",668,PR
463,2764,463,88928,NI,2023-10,Primera Cita,Carin Leon,656,MX
464,1278,464,88893,NI,2023-10,FINA,"Bad Bunny, Young Miko",644,PR
465,2191,465,88907,NI,2023-10,LALA,Myke Towers,634,PR
466,1929,466,88929,NI,2023-10,QLONA,"KAROL G, Peso Pluma",601,CO
467,2326,467,88888,NI,2023-10,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",573,MX
468,4982,468,88892,NI,2023-10,Es un Secreto,Plan B,559,GB
469,2327,469,88949,NI,2023-10,un x100to,"Grupo Frontera, Bad Bunny",554,MX
470,828,470,90743,NL,2023-10,Si No Estás,iñigo quintero,700,ES
471,19,471,90765,NL,2023-10,greedy,Tate McRae,681,CA
472,1031,472,90737,NL,2023-10,Prada,"cassö, RAYE, D-Block Europe",672,GB
473,474,473,90747,NL,2023-10,Strangers,Kenya Grace,660,GB
474,980,474,90758,NL,2023-10,Vois sur ton chemin - Techno Mix,BENNETT,646,US
475,657,475,90760,NL,2023-10,Water,Tyla,625,GB
476,542,476,90736,NL,2023-10,Paint The Town Red,Doja Cat,615,US
477,5052,477,90719,NL,2023-10,Lose Control,Teddy Swims,591,US
478,5136,478,90756,NL,2023-10,Vas-y (Ga Maar),"Suzan & Freek, Claude",582,NL
479,5139,479,90727,NL,2023-10,Not Fair,"Niklas Dee, Old Jim, Enny-Mae",574,DE
480,829,480,92667,NO,2023-10,Si No Estás,iñigo quintero,699,ES
481,20,481,92688,NO,2023-10,greedy,Tate McRae,681,CA
482,5140,482,92630,NO,2023-10,Feeling Myself - Roc Boyz Remix,"23, Roc Boyz",667,SE
483,5145,483,92618,NO,2023-10,Badebussen (feat. Kjartan Lauritzen),"DJ MøMø, Kjartan Lauritzen",666,FR
484,475,484,92673,NO,2023-10,Strangers,Kenya Grace,640,GB
485,1032,485,92664,NO,2023-10,Prada,"cassö, RAYE, D-Block Europe",628,GB
486,3092,486,92617,NO,2023-10,Automatic,C.Gambino,582,SE
487,543,487,92661,NO,2023-10,Paint The Town Red,Doja Cat,571,US
488,5150,488,92635,NO,2023-10,Haien Kommer (Sharkdog),"Kudos, Golfklubb",565,NO
489,5151,489,92650,NO,2023-10,Kåmon (ft. Roc Boyz),"Chris Abolade, Roc Boyz",529,NO
490,544,490,94735,NZ,2023-10,Paint The Town Red,Doja Cat,680,US
491,658,491,94756,NZ,2023-10,Water,Tyla,672,GB
492,476,492,94749,NZ,2023-10,Strangers,Kenya Grace,647,GB
493,21,493,94765,NZ,2023-10,greedy,Tate McRae,632,CA
494,385,494,94704,NZ,2023-10,Cruel Summer,Taylor Swift,603,US
495,5152,495,94708,NZ,2023-10,Dreams - 2004 Remaster,Fleetwood Mac,574,GB
496,601,496,94729,NZ,2023-10,My Love Mine All Mine,Mitski,562,US
497,545,497,94690,NZ,2023-10,Agora Hills,Doja Cat,546,US
498,683,498,94740,NZ,2023-10,Rich Baby Daddy (feat. Sexyy Red & SZA),"Drake, Sexyy Red, SZA",546,CA
499,3155,499,94747,NZ,2023-10,Sprinter,"Dave, Central Cee",531,US
500,1279,500,96591,PA,2023-10,MONACO,Bad Bunny,697,PR
501,1280,501,96602,PA,2023-10,PERRO NEGRO,"Bad Bunny, Feid",684,PR
502,1281,502,96574,PA,2023-10,FINA,"Bad Bunny, Young Miko",673,PR
503,1282,503,96606,PA,2023-10,SEDA,"Bad Bunny, Bryant Myers",631,PR
504,2192,504,96581,PA,2023-10,LALA,Myke Towers,623,PR
505,1283,505,96579,PA,2023-10,HIBIKI,"Bad Bunny, Mora",618,PR
506,830,506,96611,PA,2023-10,Si No Estás,iñigo quintero,590,ES
507,1930,507,96603,PA,2023-10,QLONA,"KAROL G, Peso Pluma",583,CO
508,1284,508,96614,PA,2023-10,TELEFONO NUEVO,"Bad Bunny, Luar La L",570,PR
509,718,509,96576,PA,2023-10,Fruto,"Bizarrap, Milo j",531,AR
510,1285,510,98504,PE,2023-10,PERRO NEGRO,"Bad Bunny, Feid",700,PR
511,831,511,98512,PE,2023-10,Si No Estás,iñigo quintero,684,ES
512,2193,512,98481,PE,2023-10,LALA,Myke Towers,672,PR
513,1286,513,98492,PE,2023-10,MONACO,Bad Bunny,659,PR
514,1931,514,98506,PE,2023-10,QLONA,"KAROL G, Peso Pluma",643,CO
515,719,515,98474,PE,2023-10,Fruto,"Bizarrap, Milo j",624,AR
516,3018,516,98467,PE,2023-10,Columbia,Quevedo,607,ES
517,720,517,98497,PE,2023-10,"Milo J: Bzrp Music Sessions, Vol. 57","Bizarrap, Milo j",586,AR
518,910,518,98519,PE,2023-10,Un Finde | CROSSOVER #2,"Big One, FMK, Ke Personajes",584,AR
519,1287,519,98472,PE,2023-10,FINA,"Bad Bunny, Young Miko",554,PR
520,5155,520,100013,PH,2023-10,ERE,juan karlos,700,PH
521,386,521,100012,PH,2023-10,Cruel Summer,Taylor Swift,669,US
522,5158,522,100068,PH,2023-10,YK,Cean Jr.,626,PH
523,602,523,100034,PH,2023-10,My Love Mine All Mine,Mitski,625,US
524,5161,524,100044,PH,2023-10,Raining In Manila,Lola Amour,624,PH
525,5164,525,100025,PH,2023-10,Kisame,rhodessa,590,PH
526,183,526,100048,PH,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",567,KR
527,5166,527,100029,PH,2023-10,Lihim,Arthur Miguel,559,PH
528,5167,528,100016,PH,2023-10,Gusto feat. Al James,"Zack Tabudlo, Al James",533,PH
529,5168,529,100059,PH,2023-10,Tingin,"Cup of Joe, Janine",529,PH
530,3802,530,101554,PK,2023-10,Tu hai kahan,AUR,700,PK
531,3833,531,101540,PK,2023-10,One Love,Shubh,686,IN
532,582,532,101502,PK,2023-10,Chaleya,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",672,IN
533,3834,533,101504,PK,2023-10,Cheques,Shubh,653,IN
534,3821,534,101516,PK,2023-10,Heeriye (feat. Arijit Singh),"Jasleen Royal, Arijit Singh, Dulquer Salmaan",639,IN
535,5184,535,101558,PK,2023-10,Wishes,"Hasan Raheem, Umair, Talwiinder",627,PK
536,3871,536,101546,PK,2023-10,Softly,"Karan Aujla, Ikky",612,IN
537,5197,537,101495,PK,2023-10,9:45,"Prabh Singh, Jay Trak",597,IN
538,184,538,101544,PK,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",578,KR
539,3893,539,101559,PK,2023-10,With You,AP Dhillon,572,CA
540,5202,540,103122,PL,2023-10,BFF,"bambi, Young Leosia, PG$, @atutowy",700,AR
541,5213,541,103136,PL,2023-10,Fluid,"ReTo, Wroobel",681,PL
542,5216,542,103144,PL,2023-10,JEREMY SOCHAN,"Oki, bvdy47",675,PL
543,5219,543,103180,PL,2023-10,Stan,"Gibbs, Jonatan, 4Money",651,US
544,5228,544,103147,PL,2023-10,Jolie Jolie,Blacha 2115,650,PL
545,22,545,103197,PL,2023-10,greedy,Tate McRae,615,CA
546,5231,546,103161,PL,2023-10,Nim Zajdzie Słońce,"Smolasty, Doda, Filip Leon, WIKTOR",613,PL
547,5233,547,103142,PL,2023-10,ITALODISCO,The Kolors,591,IT
548,5238,548,103185,PL,2023-10,TYLE SŁOŃCA,"White Widow, BAHsick",578,PL
549,5239,549,103160,PL,2023-10,Nicea,PRO8L3M,566,PL
550,832,550,105372,PT,2023-10,Si No Estás,iñigo quintero,700,ES
551,5244,551,105378,PT,2023-10,Tempo,Van Zee,678,PT
552,5245,552,105313,PT,2023-10,Alma Nua,Van Zee,657,PT
553,2404,553,105331,PT,2023-10,DENTRO DA HILUX,"Luan Pereira, MC Ryan SP, Mc Daniel",653,BR
554,5249,554,105359,PT,2023-10,Novo Balanço,"Veigh, Bvga Beatz, Prod Malax, Supernova Ent",624,BR
555,5253,555,105380,PT,2023-10,Tá OK,"DENNIS, MC Kevin o Chris",617,JM
556,5262,556,105362,PT,2023-10,PIÑA COLADA,"LON3R JOHNY, Plutonio",588,PT
557,23,557,105388,PT,2023-10,greedy,Tate McRae,568,CA
558,5263,558,105322,PT,2023-10,Chakras,"Ivandro, Julinho Ksd",555,PT
559,5264,559,105323,PT,2023-10,Chamadas,"Ivandro, Van Zee",549,PT
560,1847,560,107330,PY,2023-10,Según Quién,"Maluma, Carin Leon",696,CO
561,1932,561,107326,PY,2023-10,QLONA,"KAROL G, Peso Pluma",677,CO
562,1288,562,107314,PY,2023-10,MONACO,Bad Bunny,667,PR
563,2194,563,107309,PY,2023-10,LALA,Myke Towers,647,PR
564,2328,564,107321,PY,2023-10,OJITOS ROJOS,"Grupo Frontera, Ke Personajes",640,MX
565,1289,565,107322,PY,2023-10,PERRO NEGRO,"Bad Bunny, Feid",638,PR
566,3019,566,107294,PY,2023-10,Columbia,Quevedo,611,ES
567,833,567,107331,PY,2023-10,Si No Estás,iñigo quintero,607,ES
568,2329,568,107297,PY,2023-10,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme",575,MX
569,721,569,107303,PY,2023-10,Fruto,"Bizarrap, Milo j",573,AR
570,5266,570,108746,RO,2023-10,Ciocolata,Tzanca Uraganu,678,RO
571,684,571,108756,RO,2023-10,IDGAF (feat. Yeat),"Drake, Yeat",662,CA
572,5293,572,108752,RO,2023-10,GEME,RAVA,660,IT
573,5298,573,108768,RO,2023-10,Ole,"Bvcovia, YNY Sebi, Snoop Dogg",653,RO
574,5299,574,108778,RO,2023-10,RUPE-TE MAMI,"4 226, RAVA, Ravisval, BITTNER, Giovanni, BROKN, EXPOSURE",632,RO
575,5301,575,108740,RO,2023-10,Bax Banii,Bogdan DLP,597,RO
576,5303,576,108790,RO,2023-10,Spune-mi,"Holy Molly, RAVA",574,RO
577,477,577,108792,RO,2023-10,Strangers,Kenya Grace,550,GB
578,24,578,108806,RO,2023-10,greedy,Tate McRae,548,CA
579,5304,579,108742,RO,2023-10,Bonnie & Clyde,911,546,GB
580,185,580,110951,SA,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",688,KR
581,5305,581,110968,SA,2023-10,This Is The Life,Amy Macdonald,687,GB
582,5311,582,110916,SA,2023-10,Bleeding,TalkinToys,682,AE
583,186,583,110904,SA,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",647,KR
584,4456,584,110938,SA,2023-10,Love Me Again,V,618,KR
585,5306,585,110969,SA,2023-10,This Is The Life - Sped Up Version,"Amy Macdonald, Speed Radio",612,GB
586,5313,586,110950,SA,2023-10,Set Fire to the Rain,Adele,604,GB
587,603,587,110941,SA,2023-10,My Love Mine All Mine,Mitski,603,US
588,4457,588,110954,SA,2023-10,Slow Dancing,V,586,KR
589,25,589,110977,SA,2023-10,greedy,Tate McRae,575,CA
590,834,590,112904,SE,2023-10,Si No Estás,iñigo quintero,689,ES
591,3093,591,112843,SE,2023-10,Automatic,C.Gambino,677,SE
592,5317,592,112853,SE,2023-10,Dans från dig,"Einár, Sara Kurt, Le Winter",658,SE
593,5320,593,112867,SE,2023-10,Go,Ant Wan,632,SE
594,1033,594,112897,SE,2023-10,Prada,"cassö, RAYE, D-Block Europe",627,GB
595,5321,595,112862,SE,2023-10,Farväl,Bolaget,593,SE
596,5332,596,112845,SE,2023-10,Babblarnas vaggvisa,Babblarna,574,SE
597,26,597,112921,SE,2023-10,greedy,Tate McRae,560,CA
598,5322,599,112874,SE,2023-10,Ikväll Igen,"Humlan Djojj, Josefine Götestam",555,SE
599,5338,598,112859,SE,2023-10,Djurens vaggvisa,Bolaget,555,SE
600,187,600,115112,SG,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",700,KR
601,27,601,115135,SG,2023-10,greedy,Tate McRae,675,CA
602,188,602,115058,SG,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",651,KR
603,387,603,115072,SG,2023-10,Cruel Summer,Taylor Swift,630,US
604,604,604,115095,SG,2023-10,My Love Mine All Mine,Mitski,621,US
605,478,605,115117,SG,2023-10,Strangers,Kenya Grace,551,GB
606,546,606,115060,SG,2023-10,Agora Hills,Doja Cat,550,US
607,5353,607,115121,SG,2023-10,Super Shy,NewJeans,548,KR
608,4895,608,115130,SG,2023-10,You & Me,JENNIE,542,KR
609,547,609,115106,SG,2023-10,Paint The Town Red,Doja Cat,504,US
610,2793,610,117022,SK,2023-10,Dopamin,Viktor Sheen,699,CZ
611,479,611,117062,SK,2023-10,Strangers,Kenya Grace,671,GB
612,5362,612,117067,SK,2023-10,Sunset,"Separ, Jerry Lee, P T K",657,SK
613,28,613,117081,SK,2023-10,greedy,Tate McRae,615,CA
614,2794,614,117034,SK,2023-10,Království,Viktor Sheen,611,CZ
615,548,615,117047,SK,2023-10,Paint The Town Red,Doja Cat,598,US
616,2832,616,117056,SK,2023-10,Safír,"Calin, Viktor Sheen",585,CZ
617,835,617,117060,SK,2023-10,Si No Estás,iñigo quintero,566,ES
618,5409,618,117083,SK,2023-10,Šedá Hus,Gleb,566,SK
619,2795,619,117033,SK,2023-10,Kdes to vzal?,Viktor Sheen,547,CZ
620,1290,620,119221,SV,2023-10,PERRO NEGRO,"Bad Bunny, Feid",694,PR
621,1291,621,119210,SV,2023-10,MONACO,Bad Bunny,690,PR
622,1292,622,119191,SV,2023-10,FINA,"Bad Bunny, Young Miko",664,PR
623,1848,623,119231,SV,2023-10,Según Quién,"Maluma, Carin Leon",657,CO
624,1933,624,119224,SV,2023-10,QLONA,"KAROL G, Peso Pluma",650,CO
625,2195,625,119201,SV,2023-10,LALA,Myke Towers,627,PR
626,2765,626,119223,SV,2023-10,Primera Cita,Carin Leon,586,MX
627,1293,627,119240,SV,2023-10,UN PREVIEW,Bad Bunny,576,PR
628,2531,628,119184,SV,2023-10,Classy 101,"Feid, Young Miko",571,CO
629,1294,629,119196,SV,2023-10,HIBIKI,"Bad Bunny, Mora",549,PR
630,189,630,121024,TH,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",700,KR
631,4458,631,121026,TH,2023-10,Slow Dancing,V,671,KR
632,190,632,121005,TH,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",670,KR
633,5411,633,121018,TH,2023-10,MONEY,LISA,639,JP
634,5450,634,121046,TH,2023-10,ดาวหางฮัลเลย์,fellow fellow,639,TH
635,5456,635,121012,TH,2023-10,FLOWER,JISOO,610,KR
636,5412,636,121015,TH,2023-10,LALISA,LISA,603,JP
637,5458,637,121013,TH,2023-10,Fact Check,NCT 127,574,KR
638,4896,638,121036,TH,2023-10,You & Me,JENNIE,568,KR
639,388,639,121011,TH,2023-10,Cruel Summer,Taylor Swift,538,US
640,5459,640,122719,TR,2023-10,Ateşe Düştüm,Mert Demir,699,TR
641,5464,641,122768,TR,2023-10,aklına ben gelicem,BLOK3,685,TR
642,5485,642,122746,TR,2023-10,Lafımı Olur,Kibariye,665,TR
643,5486,643,122725,TR,2023-10,Basit Numaralar,Zerrin Özer,661,TR
644,5488,644,122728,TR,2023-10,Can Dostum,Emir Can İğrek,637,TR
645,5490,645,122749,TR,2023-10,Mesafe,Semicenk,616,TR
646,5513,646,122743,TR,2023-10,International,"Russ Millions, UZI",591,GB
647,5514,647,122745,TR,2023-10,Kehribar,"Burak Bulut, Ebru Yaşar",574,TR
648,5518,648,122738,TR,2023-10,Gitme,Reynmen,564,TR
649,5522,649,122740,TR,2023-10,Hele Bi (Club Version),Alişan,558,TR
650,191,650,124427,TW,2023-10,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",700,KR
651,4897,651,124434,TW,2023-10,You & Me,JENNIE,682,KR
652,5523,652,124448,TW,2023-10,我会等,承桓,674,CN
653,192,653,124400,TW,2023-10,3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",640,KR
654,5532,654,124445,TW,2023-10,想和你看五月的晚霞,陳華,636,TW
655,5536,655,124402,TW,2023-10,Baddie,IVE,623,KR
656,5539,656,124444,TW,2023-10,字字句句,卢卢快闭嘴,599,CN
657,4459,657,124417,TW,2023-10,Love Me Again,V,598,KR
658,5543,658,124423,TW,2023-10,Queencard,(G)I-DLE,580,KR
659,4460,659,124428,TW,2023-10,Slow Dancing,V,562,KR
660,549,660,126099,UA,2023-10,Paint The Town Red,Doja Cat,684,US
661,5548,661,126120,UA,2023-10,Знайди мене,Klavdia Petrivna,677,UA
662,480,662,126104,UA,2023-10,Strangers,Kenya Grace,666,GB
663,2464,663,126138,UA,2023-10,Холод,shadowraze,655,RU
