,index,country,month,name,artists,borda_score
9959,114218,SE,2024-11,Die With A Smile,"Lady Gaga, Bruno Mars",1050
9960,116289,SG,2024-11,APT.,"ROSÉ, Bruno Mars",1350
9961,116360,SG,2024-11,Who,Jimin,1313
9962,116302,SG,2024-11,Die With A Smile,"Lady Gaga, Bruno Mars",1296
9963,116292,SG,2024-11,BIRDS OF A FEATHER,Billie Eilish,1238
9964,116350,SG,2024-11,That’s So True,Gracie Abrams,1228
9965,116327,SG,2024-11,Mantra,JENNIE,1206
9966,116348,SG,2024-11,Taste,Sabrina Carpenter,1123
9967,116339,SG,2024-11,Sailor Song,Gigi Perez,1101
9968,116306,SG,2024-11,Espresso,Sabrina Carpenter,1084
9969,116359,SG,2024-11,Whiplash,aespa,1050
9970,118342,SK,2024-11,GHETTO ROMANTIKA,Hard Rico,1243
9971,118371,SK,2024-11,NENI STRE$S,"Pil C, Luca Brassi10x, Separ",1130
9972,118404,SK,2024-11,Sailor Song,Gigi Perez,1117
9973,118333,SK,2024-11,Die With A Smile,"Lady Gaga, Bruno Mars",985
9974,118325,SK,2024-11,Bbejbb,"Separ, Peter Pann",955
9975,118319,SK,2024-11,APT.,"ROSÉ, Bruno Mars",920
9976,118416,SK,2024-11,The Emptiness Machine,Linkin Park,915
9977,118392,SK,2024-11,Pro štěstí,Ektor,894
9978,118331,SK,2024-11,Cígo a káva (feat. Saul),"Viktor Sheen, Saul",883
9979,118419,SK,2024-11,Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",873
9980,120384,SV,2024-11,Tu Boda,"Oscar Maydon, Fuerza Regida",1350
9981,120336,SV,2024-11,LUNA,"Feid, ATL Jacob",1277
9982,120361,SV,2024-11,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",1250
9983,120392,SV,2024-11,Who,Jimin,1247
9984,120343,SV,2024-11,Mírame,"Blessd, Ovy On The Drums",1132
9985,120377,SV,2024-11,Si Antes Te Hubiera Conocido,KAROL G,1131
9986,120304,SV,2024-11,Cupido,"Engel Montaz, Kuv507, Latinnites Music",1128
9987,120305,SV,2024-11,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",1112
9988,120371,SV,2024-11,SE ME OLVIDA,"Maisak, Feid",1002
9989,120351,SV,2024-11,PERRO NEGRO,"Bad Bunny, Feid",924
9990,122055,TH,2024-11,Moonlit Floor (Kiss Me),LISA,1339
9991,122079,TH,2024-11,Who,Jimin,1311
9992,122053,TH,2024-11,Love Me Again,V,1302
9993,122080,TH,2024-11,Yours Ever,"Cocktail, Q Flure",1222
9994,122040,TH,2024-11,APT.,"ROSÉ, Bruno Mars",1214
9995,122078,TH,2024-11,Whiplash,aespa,1165
9996,122044,TH,2024-11,Die With A Smile,"Lady Gaga, Bruno Mars",1106
9997,122054,TH,2024-11,Mantra,JENNIE,1045
9998,122057,TH,2024-11,New Woman (feat. ROSALÍA),"LISA, ROSALÍA",1027
9999,122041,TH,2024-11,BIRDS OF A FEATHER,Billie Eilish,995
10000,123750,TR,2024-11,Italy Forma,Ati242,1318
10001,123728,TR,2024-11,CISTAK,"Era7capone, Batuflex, Narco",1276
10002,123770,TR,2024-11,SEVMEYİ DENEMEDİN,BLOK3,1254
10003,123773,TR,2024-11,Sana Güvenmiyorum - Dedub Sessions,"Dedublüman, Aleyna Tilki",1250
10004,123729,TR,2024-11,Canın Beni Çekti,Melike Şahin,1243
10005,123733,TR,2024-11,Değişmene Rağmen,Ati242,1194
10006,123787,TR,2024-11,Yasemen,Afra,1159
10007,123775,TR,2024-11,Sen Bilmezsin,Dedublüman,1117
10008,123767,TR,2024-11,Onlar Anlamaz Halden,Semicenk,1049
10009,123738,TR,2024-11,Düşmez Kalkmaz,Canbay & Wolker,1047
10010,125393,TW,2024-11,APT.,"ROSÉ, Bruno Mars",1335
10011,125424,TW,2024-11,Love Me Again,V,1335
10012,125449,TW,2024-11,Who,Jimin,1282
10013,125409,TW,2024-11,FRI(END)S,V,1246
10014,125448,TW,2024-11,Whiplash,aespa,1212
10015,125427,TW,2024-11,Mantra,JENNIE,1163
10016,125403,TW,2024-11,DRIP,BABYMONSTER,1123
10017,125404,TW,2024-11,Die With A Smile,"Lady Gaga, Bruno Mars",1123
10018,125440,TW,2024-11,Slow Dancing,V,1097
10019,125447,TW,2024-11,UP - KARINA Solo,aespa,1089
10020,127296,UA,2024-11,гладиатор/рыцарь,fallen777angel,986
10021,127272,UA,2024-11,Не лякай,"OSTY, Klavdia Petrivna",942
10022,127229,UA,2024-11,Lost Angeles,FRIENDLY THUG 52 NGG,925
10023,127262,UA,2024-11,Забий,"Wellboy, Parfeniuk",885
10024,127214,UA,2024-11,APT.,"ROSÉ, Bruno Mars",856
10025,127294,UA,2024-11,Як ніколи,Okean Elzy,852
10026,127271,UA,2024-11,Нагадай,Domiy,847
10027,127282,UA,2024-11,Силуети,"SadSvit, СТРУКТУРА ЩАСТЯ",805
10028,127250,UA,2024-11,i like the way you kiss me,Artemas,766
10029,127266,UA,2024-11,Крепче,KRBK,742
10030,129434,US,2024-11,That’s So True,Gracie Abrams,1175
10031,129428,US,2024-11,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)","Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",1159
10032,129365,US,2024-11,Die With A Smile,"Lady Gaga, Bruno Mars",1135
10033,129417,US,2024-11,Sailor Song,Gigi Perez,1077
10034,129426,US,2024-11,St. Chroma (feat. Daniel Caesar),"Tyler, The Creator, Daniel Caesar",1075
10035,129355,US,2024-11,BIRDS OF A FEATHER,Billie Eilish,1059
10036,129433,US,2024-11,Taste,Sabrina Carpenter,1004
10037,129352,US,2024-11,APT.,"ROSÉ, Bruno Mars",993
10038,129389,US,2024-11,Like Him (feat. Lola Young),"Tyler, The Creator, Lola Young",941
10039,129450,US,2024-11,Who,Jimin,940
10040,131074,UY,2024-11,Alegría,"Tiago PZK, Anitta, Emilia",770
10041,131137,UY,2024-11,Si Un Día Estás Sola | CROSSOVER #7,"Big One, Emanero, Valentino Merlo",770
10042,131119,UY,2024-11,Party Prendio,Engel Montaz,767
10043,131085,UY,2024-11,Cupido,"Engel Montaz, Kuv507, Latinnites Music",726
10044,131135,UY,2024-11,Si Antes Te Hubiera Conocido,KAROL G,726
10045,131151,UY,2024-11,noviogangsta <3,Emilia,716
10046,131120,UY,2024-11,Pa´Que Te Acuerdes | CROSSOVER #8,"Big One, Tiago PZK, La Joaqui",664
10047,131073,UY,2024-11,AGORA,Maria Becerra,647
10048,131087,UY,2024-11,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",645
10049,131122,UY,2024-11,Piel,"Tiago PZK, Ke Personajes",636
10050,133082,VE,2024-11,Who,Jimin,769
10051,133078,VE,2024-11,Veneka,"Rawayana, Akapellah",768
10052,133055,VE,2024-11,Q U E V A S H A C E R H O Y ?,"Omar Courtz, De La Rose",746
10053,133069,VE,2024-11,Si Antes Te Hubiera Conocido,KAROL G,686
10054,133002,VE,2024-11,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",670
10055,133032,VE,2024-11,LUNA,"Feid, ATL Jacob",644
10056,133076,VE,2024-11,UWAIE,Kapo,618
10057,133001,VE,2024-11,Cupido,"Engel Montaz, Kuv507, Latinnites Music",592
10058,133018,VE,2024-11,Frente al Mar,Beéle,566
10059,133066,VE,2024-11,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",534
10060,134720,VN,2024-11,Seven (feat. Latto) (Explicit Ver.),"Jung Kook, Latto",795
10061,134730,VN,2024-11,Who,Jimin,779
10062,134723,VN,2024-11,Standing Next to You,Jung Kook,707
10063,134711,VN,2024-11,PHÓNG ZÌN ZÌN,"tlinh, Low G",693
10064,134676,VN,2024-11,APT.,"ROSÉ, Bruno Mars",690
10065,134731,VN,2024-11,Wrong Times,"Puppy, Dangrangto",666
10066,134689,VN,2024-11,Exit Sign,"HIEUTHUHAI, marzuz",656
10067,134724,VN,2024-11,TRÀN BỘ NHỚ (feat. Dương Domic),"ANH TRAI ""SAY HI"", Dương Domic",622
